user_id,user_paid,Year,Month,user_registered,onboarded,subscription_type,completed_date,onboarding_country,onboarding_heard_from_label,onboarding_goals_label,onboarding_learn_label
513357,1,2023,4,23-Apr,onboarded,annual,23-Apr,Australia,youtube,I want to become a data scientist.,Data analysis and data visualization
513377,1,2023,4,23-Apr,onboarded,monthly,23-Apr,South Africa,other,NULL,Introduction to the world of data and data science
513395,1,2023,4,23-Apr,onboarded,annual,23-Apr,Germany,instagram,NULL,Introduction to the world of data and data science
513417,0,2023,4,23-Apr,onboarded,NULL,23-Apr,India,youtube,I want to become a data scientist.,Data analysis and data visualization
513616,1,2023,4,23-Apr,onboarded,monthly,23-Apr,India,youtube,Other,Specialized advanced topics
513637,1,2023,4,23-Apr,onboarded,monthly,23-Apr,Philippines,youtube,I want to become a data scientist.,Data analysis and data visualization
513664,1,2023,4,23-Apr,onboarded,monthly,23-Apr,United Kingdom,youtube,NULL,Introduction to the world of data and data science
513700,1,2023,4,23-Apr,onboarded,annual,23-Apr,Pakistan,facebook,NULL,Introduction to the world of data and data science
513820,1,2023,4,23-Apr,onboarded,monthly,23-Apr,United States of America,google,I want to become a data scientist.,Data analysis and data visualization
513854,1,2023,4,23-Apr,onboarded,annual,23-Apr,India,friend,I want to join an industry-leading company.,Machine and deep learning
513873,1,2023,4,23-Apr,onboarded,monthly,23-Apr,United States of America,instagram,I want to become a data scientist.,Data analysis and data visualization
514038,1,2023,4,23-Apr,onboarded,annual,23-Apr,United States of America,youtube,I want to join an industry-leading company.,Machine and deep learning
514277,1,2023,4,23-Apr,onboarded,monthly,23-Apr,United States of America,google,I want to join an industry-leading company.,Machine and deep learning
514284,0,2023,4,23-Apr,onboarded,NULL,23-Apr,Thailand,google,NULL,Introduction to the world of data and data science
514289,1,2023,4,23-Apr,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
514298,1,2023,4,23-Apr,onboarded,quarterly,23-Apr,United States of America,other,I want to become a data scientist.,Data analysis and data visualization
514299,0,2023,4,23-Apr,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
514301,1,2023,4,23-Apr,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
514356,1,2023,4,23-Apr,onboarded,monthly,23-Apr,India,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
514377,1,2023,4,23-Apr,onboarded,annual,23-Apr,United States of America,youtube,NULL,Introduction to the world of data and data science
514395,1,2023,4,23-Apr,onboarded,annual,23-Apr,United States of America,other,I want to join an industry-leading company.,Machine and deep learning
514414,1,2023,4,23-Apr,onboarded,annual,23-Apr,United States of America,youtube,NULL,Introduction to the world of data and data science
514451,0,2023,4,23-Apr,onboarded,NULL,23-Apr,Australia,google,NULL,Introduction to the world of data and data science
514527,1,2023,4,23-Apr,onboarded,annual,23-Apr,Nigeria,friend,I want to earn a higher salary.,Business analysis
514600,1,2023,4,23-Apr,onboarded,annual,23-Apr,United States of America,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
514640,1,2023,4,23-Apr,onboarded,annual,23-Apr,Germany,youtube,I want to join an industry-leading company.,Machine and deep learning
514715,1,2023,4,23-Apr,onboarded,annual,23-Apr,Romania,google,I want to earn a higher salary.,Business analysis
514725,1,2023,4,23-Apr,onboarded,annual,23-Apr,United States of America,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
514770,1,2023,4,23-Apr,onboarded,annual,23-Apr,United States of America,youtube,NULL,Introduction to the world of data and data science
514773,1,2023,4,23-Apr,onboarded,monthly,23-Apr,India,google,I want to become a data scientist.,Data analysis and data visualization
514777,1,2023,4,23-Apr,not-onboarded,annual,NULL,India,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
514901,1,2023,4,23-Apr,onboarded,annual,23-Apr,India,youtube,I want to become a data scientist.,Data analysis and data visualization
514940,1,2023,4,23-Apr,onboarded,monthly,23-Apr,Egypt,facebook,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
514974,0,2023,4,23-Apr,onboarded,NULL,23-Apr,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
514994,1,2023,4,23-Apr,onboarded,annual,23-Apr,India,multiple_sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
515015,1,2023,4,23-Apr,onboarded,annual,23-Apr,Germany,youtube,NULL,Introduction to the world of data and data science
515021,1,2023,4,23-Apr,onboarded,monthly,23-Apr,India,youtube,NULL,Introduction to the world of data and data science
515096,1,2023,4,23-Apr,onboarded,annual,23-Apr,United States of America,multiple_sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
515097,1,2023,4,23-Apr,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
515181,1,2023,4,23-Apr,onboarded,annual,23-Apr,United Kingdom,youtube,NULL,Introduction to the world of data and data science
515230,0,2023,4,23-Apr,onboarded,NULL,23-Apr,Philippines,other,I want to become a data scientist.,Data analysis and data visualization
515264,1,2023,4,23-Apr,onboarded,annual,23-Apr,South Africa,google,I want to become a data scientist.,Data analysis and data visualization
515334,1,2023,4,23-Apr,onboarded,annual,23-Apr,United States of America,friend,NULL,Introduction to the world of data and data science
515338,1,2023,4,23-Apr,onboarded,annual,23-Apr,India,friend,NULL,Introduction to the world of data and data science
515396,1,2023,4,23-Apr,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
515461,1,2023,4,23-Apr,onboarded,annual,23-Apr,Rwanda,google,NULL,Introduction to the world of data and data science
515497,1,2023,4,23-Apr,onboarded,monthly,23-Apr,Colombia,linkedin,I want to improve my data skills.,Introduction to the world of data and data science
515525,1,2023,4,23-Apr,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
515594,1,2023,4,23-Apr,onboarded,monthly,23-Apr,Morocco,linkedin,I want to become a data scientist.,Data analysis and data visualization
515600,1,2023,4,23-Apr,onboarded,quarterly,23-Apr,Nigeria,other,I want to become a data scientist.,Data analysis and data visualization
515612,1,2023,4,23-Apr,onboarded,quarterly,23-Apr,India,youtube,I want to join an industry-leading company.,Machine and deep learning
515823,1,2023,4,23-Apr,onboarded,annual,23-Apr,India,youtube,NULL,Introduction to the world of data and data science
515826,1,2023,4,23-Apr,onboarded,annual,23-Apr,Denmark,youtube,NULL,Introduction to the world of data and data science
515892,1,2023,4,23-Apr,onboarded,monthly,23-Jun,Egypt,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
515924,1,2023,4,23-Apr,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
516019,1,2023,4,23-Apr,onboarded,annual,23-Apr,Portugal,instagram,I want to become a data scientist.,Data analysis and data visualization
516075,1,2023,4,23-Apr,onboarded,annual,23-Apr,Lithuania,other,I want to become a data scientist.,Data analysis and data visualization
516106,1,2023,4,23-Apr,onboarded,annual,23-Apr,Brazil,youtube,I want to become a data scientist.,Data analysis and data visualization
516163,1,2023,4,23-Apr,not-onboarded,quarterly,NULL,India,instagram,NULL,NULL
516275,1,2023,4,23-Apr,onboarded,annual,23-Apr,Niger,friend,I want to join an industry-leading company.,Machine and deep learning
516425,1,2023,4,23-Apr,onboarded,annual,23-Apr,India,multiple_sources,Other,Specialized advanced topics
516444,1,2023,4,23-Apr,onboarded,monthly,23-Apr,Indonesia,other,I want to earn a higher salary.,Business analysis
516472,1,2023,4,23-Apr,onboarded,annual,23-Apr,United States of America,google,I want to earn a higher salary.,Business analysis
516569,1,2023,4,23-Apr,onboarded,monthly,23-Apr,United States of America,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
516593,1,2023,4,23-Apr,not-onboarded,quarterly,NULL,NULL,multiple_sources,NULL,NULL
516647,1,2023,4,23-Apr,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
516656,1,2023,4,23-Apr,onboarded,annual,23-Apr,United States of America,instagram,NULL,Introduction to the world of data and data science
516675,1,2023,4,23-Apr,not-onboarded,quarterly,NULL,NULL,multiple_sources,NULL,NULL
516678,1,2023,4,23-Apr,onboarded,monthly,23-Apr,Canada,multiple_sources,I want to become a data scientist.,Data analysis and data visualization
516757,1,2023,4,23-Apr,onboarded,annual,23-Apr,Austria,youtube,NULL,Introduction to the world of data and data science
516956,1,2023,4,23-Apr,onboarded,annual,23-Apr,Germany,other,I want to join an industry-leading company.,Machine and deep learning
517109,1,2023,4,23-Apr,onboarded,monthly,23-Apr,Pakistan,youtube,I want to join an industry-leading company.,Machine and deep learning
517124,1,2023,4,23-Apr,onboarded,annual,23-Apr,Colombia,google,I want to join an industry-leading company.,Machine and deep learning
517235,1,2023,4,23-Apr,onboarded,annual,23-Apr,Bangladesh,friend,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
517295,1,2023,4,23-Apr,onboarded,annual,23-Apr,Mexico,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
517301,1,2023,4,23-Apr,onboarded,annual,23-May,United States of America,youtube,I want to improve my data skills.,Introduction to the world of data and data science
517472,1,2023,4,23-Apr,onboarded,annual,23-Apr,India,youtube,I want to improve my data skills.,Introduction to the world of data and data science
517588,1,2023,4,23-Apr,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
517655,1,2023,4,23-Apr,onboarded,annual,23-Apr,India,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
517713,1,2023,4,23-Apr,onboarded,annual,23-Apr,Sudan,friend,NULL,Introduction to the world of data and data science
517739,1,2023,4,23-Apr,onboarded,annual,23-Apr,Nigeria,other,I want to join an industry-leading company.,Machine and deep learning
517759,0,2023,4,23-Apr,onboarded,NULL,23-Apr,United States of America,other,I want to join an industry-leading company.,Machine and deep learning
517786,1,2023,4,23-Apr,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
517789,1,2023,4,23-Apr,onboarded,annual,23-Apr,Germany,youtube,NULL,Introduction to the world of data and data science
517875,1,2023,4,23-Apr,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
517920,1,2023,4,23-Apr,onboarded,annual,23-Apr,Ukraine,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
518084,1,2023,4,23-Apr,onboarded,annual,23-Apr,United Kingdom,facebook,NULL,Introduction to the world of data and data science
518096,1,2023,4,23-Apr,onboarded,annual,23-Apr,India,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
518104,1,2023,4,23-Apr,onboarded,annual,23-Apr,India,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
518182,1,2023,4,23-Apr,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
518251,1,2023,4,23-Apr,onboarded,annual,23-Apr,India,google,I want to earn a higher salary.,Business analysis
518265,0,2023,4,23-Apr,onboarded,NULL,23-Apr,Canada,google,I want to become a data scientist.,Data analysis and data visualization
518266,1,2023,4,23-Apr,onboarded,annual,23-Apr,India,youtube,NULL,Introduction to the world of data and data science
518583,1,2023,5,23-May,onboarded,annual,23-May,Germany,instagram,NULL,Introduction to the world of data and data science
518603,1,2023,5,23-May,onboarded,monthly,23-May,Romania,youtube,NULL,Introduction to the world of data and data science
518658,1,2023,5,23-May,onboarded,annual,23-May,India,facebook,I want to join an industry-leading company.,Machine and deep learning
518676,1,2023,5,23-May,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
518699,1,2023,5,23-May,onboarded,monthly,23-May,United States of America,instagram,NULL,Introduction to the world of data and data science
518773,1,2023,5,23-May,onboarded,annual,23-May,South Africa,youtube,NULL,Introduction to the world of data and data science
518828,1,2023,5,23-May,onboarded,monthly,23-May,Germany,google,I want to become a data scientist.,Data analysis and data visualization
518866,1,2023,5,23-May,onboarded,annual,23-May,United States of America,youtube,I want to earn a higher salary.,Business analysis
518893,1,2023,5,23-May,onboarded,annual,23-May,United States of America,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
518906,1,2023,5,23-May,onboarded,monthly,23-May,Mexico,friend,Other,Specialized advanced topics
518950,1,2023,5,23-May,onboarded,monthly,23-May,Nigeria,facebook,NULL,Introduction to the world of data and data science
518972,0,2023,5,23-May,onboarded,NULL,23-May,Singapore,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
518993,1,2023,5,23-May,onboarded,annual,23-May,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
519010,1,2023,5,23-May,onboarded,annual,23-May,India,youtube,NULL,Introduction to the world of data and data science
519088,1,2023,5,23-May,onboarded,monthly,23-May,Greece,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
519115,1,2023,5,23-May,onboarded,annual,23-May,United States of America,google,I want to join an industry-leading company.,Machine and deep learning
519191,1,2023,5,23-May,onboarded,annual,23-May,United States of America,youtube,I want to join an industry-leading company.,Machine and deep learning
519268,1,2023,5,23-May,onboarded,monthly,23-May,Denmark,other,I want to become a data scientist.,Data analysis and data visualization
519287,1,2023,5,23-May,onboarded,annual,23-May,Nigeria,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
519330,1,2023,5,23-May,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
519388,1,2023,5,23-May,onboarded,quarterly,23-May,India,youtube,NULL,Introduction to the world of data and data science
519402,0,2023,5,23-May,onboarded,NULL,23-May,United States of America,other,NULL,Introduction to the world of data and data science
519417,0,2023,5,23-May,onboarded,NULL,23-May,United States of America,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
